provincia,seccion,idalumno,sector,ambito,ldesemp,mdesemp,lpuntaje,mpuntaje,NSE_puntaje,NSE_nivel,edadA_junio2023,migracion,sobreedad,Nivel_Ed_Madre,Nivel_Ed_Padre,region,clima_escolar
PBA,3,191929,Estatal,Urbano,3,1,496.31952,377.93832,-.095607668,2,2,1,1,7,4,CENTRO,2
PBA,3,191930,Estatal,Urbano,3,3,459.76404,501.8252,.43285632,2,2,2,1,7,2,CENTRO,2
PBA,3,191931,Estatal,Urbano,4,1,646.09894,303.69717,.8103416,2,2,2,1,6,5,CENTRO,2
PBA,3,191932,Estatal,Urbano,3,2,466.70349,406.35437,1.4225767,3,2,2,1,7,7,CENTRO,2
PBA,3,191933,Estatal,Urbano,3,1,472.9953,396.40872,.32773972,2,2,2,1,7,4,CENTRO,2
PBA,3,191935,Estatal,Urbano,1,1,384.84903,359.55023,-.078051373,2,2,2,1,5,2,CENTRO,2
PBA,3,191936,Estatal,Urbano,3,2,508.51782,450.91156,.12839255,2,2,-9,1,4,2,CENTRO,2
PBA,3,191937,Estatal,Urbano,3,1,498.35892,383.67114,.58280128,2,2,2,1,4,6,CENTRO,2
PBA,1,196451,Privado,Urbano,4,4,682.59283,615.01233,.81049299,2,2,2,1,7,6,CENTRO,2
PBA,1,196452,Privado,Urbano,4,4,550.97687,619.06763,.82441878,2,2,2,1,7,4,CENTRO,2
PBA,1,196454,Privado,Urbano,4,4,651.19073,620.57397,.4497599,2,2,2,1,7,7,CENTRO,2
PBA,1,196455,Privado,Urbano,3,2,528.0014,411.18085,1.4225767,3,2,2,1,7,7,CENTRO,2
PBA,1,196456,Privado,Urbano,3,3,490.3306,555.21844,1.1706324,3,2,2,1,7,7,CENTRO,2
PBA,1,196457,Privado,Urbano,4,2,571.22211,444.33307,1.2546139,3,2,2,1,7,7,CENTRO,2
PBA,1,196458,Privado,Urbano,4,4,671.4566,635.47766,1.2546139,3,2,2,1,7,7,CENTRO,2
PBA,1,196459,Privado,Urbano,4,3,561.93695,499.65518,1.4225767,3,2,2,1,7,7,CENTRO,2
PBA,1,196460,Privado,Urbano,4,3,550.24884,509.2464,1.1917676,3,2,2,1,7,5,CENTRO,2
PBA,1,196461,Privado,Urbano,3,3,513.61273,502.02884,1.1392093,3,2,1,1,7,6,CENTRO,2
PBA,1,196462,Privado,Urbano,4,3,626.80988,542.02643,1.2546139,3,2,2,1,7,7,CENTRO,2
PBA,1,196463,Privado,Urbano,3,3,491.20798,511.58783,.66366535,2,2,2,1,7,4,CENTRO,2
PBA,1,196464,Privado,Urbano,4,3,598.75305,554.862,.69493711,2,2,2,1,6,4,CENTRO,2
PBA,1,196465,Privado,Urbano,3,2,460.83905,453.00812,1.0763631,3,2,1,1,7,4,CENTRO,2
PBA,1,196466,Privado,Urbano,4,3,629.26868,564.36737,1.3385952,3,2,2,1,7,7,CENTRO,2
PBA,1,196467,Privado,Urbano,4,4,622.25879,596.32788,.92589754,2,2,2,1,7,7,CENTRO,2
PBA,1,196468,Privado,Urbano,3,3,530.25873,511.88861,.75076413,2,2,1,1,4,6,CENTRO,2
PBA,1,196469,Privado,Urbano,4,3,667.82141,529.16193,.92589754,2,2,2,1,7,7,CENTRO,2
PBA,1,196470,Privado,Urbano,4,3,613.84369,523.00836,-.26291409,2,2,1,1,4,4,CENTRO,2
PBA,1,196471,Privado,Urbano,3,3,514.96429,524.08502,.92589754,2,2,2,1,7,7,CENTRO,2
PBA,1,196472,Privado,Urbano,4,4,678.77863,616.98712,.74764681,2,2,2,1,7,4,CENTRO,2
PBA,1,196473,Privado,Urbano,4,4,596.54272,610.40625,.93280417,2,2,2,1,5,5,CENTRO,2
PBA,1,196474,Privado,Urbano,4,3,628.07428,587.84857,1.1776904,3,2,2,1,6,6,CENTRO,2
PBA,1,196476,Privado,Urbano,3,3,539.61322,485.00647,.99565041,3,2,2,1,5,7,CENTRO,2
PBA,1,196478,Privado,Urbano,4,3,560.94934,540.90088,1.4225767,3,2,2,1,7,7,CENTRO,2
PBA,1,196479,Privado,Urbano,4,3,662.23718,572.15405,1.2546139,3,2,2,1,7,7,CENTRO,2
PBA,1,196480,Privado,Urbano,4,4,664.99054,637.45679,1.0938604,3,2,2,1,7,7,CENTRO,2
PBA,2,196485,Privado,Urbano,4,4,626.61792,608.98419,.97845578,2,2,2,1,7,6,CENTRO,2
PBA,2,196486,Privado,Urbano,4,2,550.23993,444.76013,.93280417,2,2,-9,1,5,5,CENTRO,2
PBA,2,196487,Privado,Urbano,3,2,533.16083,441.37494,.49905184,2,2,2,1,4,7,CENTRO,2
PBA,2,196488,Privado,Urbano,3,3,540.46167,558.16479,.82441878,2,2,2,1,7,4,CENTRO,2
PBA,2,196489,Privado,Urbano,4,2,586.88544,454.87598,.89432305,2,2,2,1,6,5,CENTRO,2
PBA,2,196490,Privado,Urbano,3,3,516.72656,548.1673,1.0938604,3,2,2,1,7,7,CENTRO,2
PBA,2,196491,Privado,Urbano,3,4,486.51688,657.45935,1.4225767,3,2,2,1,7,7,CENTRO,2
PBA,2,196492,Privado,Urbano,4,3,607.367,486.34946,.64276212,2,2,2,1,7,7,CENTRO,2
PBA,2,196493,Privado,Urbano,4,3,588.99414,493.45761,.027391853,2,2,2,1,7,5,CENTRO,2
PBA,2,196494,Privado,Urbano,4,3,638.42767,530.03729,1.009879,3,2,2,1,7,7,CENTRO,2
PBA,2,196495,Privado,Urbano,4,3,566.3139,518.57428,1.0238048,3,2,2,1,7,5,CENTRO,2
PBA,2,196496,Privado,Urbano,4,2,557.08331,408.80328,.76484132,2,2,2,1,7,5,CENTRO,2
PBA,2,196497,Privado,Urbano,3,3,472.87637,541.08887,.73356956,2,2,2,1,6,5,CENTRO,2
PBA,2,196498,Privado,Urbano,4,3,647.83643,541.16003,.15283826,2,2,2,1,4,4,CENTRO,2
PBA,2,196499,Privado,Urbano,4,4,666.78632,612.11731,.41358736,2,2,2,1,5,5,CENTRO,2
PBA,2,196500,Privado,Urbano,4,3,624.98834,544.90698,.7790699,2,2,2,1,7,5,CENTRO,2
PBA,2,196501,Privado,Urbano,3,3,538.15942,476.32101,1.1706324,3,2,2,1,7,7,CENTRO,2
PBA,2,196502,Privado,Urbano,4,3,647.22803,494.15945,-.89690185,2,2,2,1,3,3,CENTRO,2
PBA,2,196503,Privado,Urbano,4,2,564.46686,445.59821,-.63751405,2,2,2,1,2,2,CENTRO,2
PBA,2,196504,Privado,Urbano,4,3,609.84998,553.80591,.20843333,2,2,2,1,2,5,CENTRO,2
PBA,2,196505,Privado,Urbano,4,3,606.84204,538.06293,1.1636132,3,2,1,1,5,7,CENTRO,2
PBA,2,196506,Privado,Urbano,3,4,508.53226,642.04382,.52712566,2,2,2,1,7,5,CENTRO,2
PBA,2,196507,Privado,Urbano,4,3,646.6369,524.47321,1.009879,3,2,2,1,7,7,CENTRO,2
PBA,2,196508,Privado,Urbano,3,2,547.54724,431.02945,.86616868,2,2,2,1,4,7,CENTRO,2
PBA,2,196509,Privado,Urbano,2,1,424.31567,383.57593,-.071355149,2,2,2,1,4,4,CENTRO,2
PBA,2,196510,Privado,Urbano,4,3,640.10083,514.81293,1.009879,3,2,2,1,7,7,CENTRO,2
PBA,2,196511,Privado,Urbano,3,3,535.28723,510.48615,.75793469,2,2,2,1,7,7,CENTRO,2
PBA,2,196512,Privado,Urbano,4,3,610.27966,516.53601,.9257462,2,2,-9,1,6,6,CENTRO,2
PBA,2,614828,Estatal,Urbano,2,1,395.63605,334.57028,.59687847,2,2,2,1,5,5,CENTRO,2
PBA,2,614831,Estatal,Urbano,1,2,360.76016,438.94757,-1.1904237,1,3,1,2,2,2,CENTRO,2
PBA,2,614832,Estatal,Urbano,2,1,412.77365,300.28339,-.1241454,2,2,2,1,4,4,CENTRO,2
PBA,2,614833,Estatal,Urbano,2,1,435.77747,345.79138,1.086651,3,2,2,1,7,7,CENTRO,2
PBA,2,614834,Estatal,Urbano,2,1,401.67365,343.84235,-1.3411741,1,2,1,1,2,1,CENTRO,2
PBA,2,614835,Estatal,Urbano,4,3,582.54987,582.58557,-.3688803,2,1,2,0,4,4,CENTRO,2
PBA,2,614836,Estatal,Urbano,3,3,516.37396,510.16577,.19108739,2,2,2,1,3,3,CENTRO,2
PBA,2,614837,Estatal,Urbano,3,2,467.74881,425.66266,.52010643,2,2,2,1,5,5,CENTRO,2
PBA,2,614838,Estatal,Urbano,4,3,597.85724,529.65076,.044259749,2,2,2,1,3,1,CENTRO,2
PBA,2,614840,Estatal,Urbano,3,2,449.75162,414.39777,-1.0276915,2,2,1,1,5,5,CENTRO,2
PBA,2,614841,Estatal,Urbano,2,1,410.28934,393.75845,.43285632,2,2,-9,1,7,2,CENTRO,2
PBA,2,614842,Estatal,Urbano,2,2,433.31027,415.29419,-.8669619,2,2,-9,1,4,2,CENTRO,2
PBA,2,614843,Estatal,Urbano,4,2,555.18585,443.64758,.41195306,2,2,2,1,7,5,CENTRO,2
PBA,2,614844,Estatal,Urbano,4,2,585.36017,455.70395,.023275957,2,3,2,2,4,4,CENTRO,2
PBA,2,614845,Estatal,Urbano,3,1,457.83298,315.70096,-.83361334,2,2,1,1,2,2,CENTRO,2
PBA,2,614846,Estatal,Urbano,1,1,370.47534,292.62796,.065739498,2,2,2,1,7,2,CENTRO,2
PBA,2,614847,Estatal,Urbano,1,1,378.11819,320.42776,-.51259059,2,2,1,1,5,4,CENTRO,2
PBA,2,614848,Estatal,Urbano,2,2,404.78482,412.89377,-.45286173,2,2,2,1,4,4,CENTRO,2
PBA,2,614849,Estatal,Urbano,1,1,385.88687,340.10092,-1.1064425,1,2,2,1,2,2,CENTRO,2
PBA,2,614850,Estatal,Urbano,1,1,347.92154,399.09766,.12795022,2,3,2,2,5,5,CENTRO,2
PBA,2,614851,Estatal,Urbano,4,2,565.95026,439.87323,.12795022,2,2,2,1,5,5,CENTRO,2
PBA,2,614853,Estatal,Urbano,2,2,446.11115,454.23114,-.63615286,2,2,-9,1,4,4,CENTRO,2
PBA,2,614856,Estatal,Urbano,2,1,415.52365,347.90793,-.16537844,2,2,2,1,7,6,CENTRO,2
PBA,2,614857,Estatal,Urbano,2,1,397.30405,291.591,-.49416554,2,2,2,1,5,5,CENTRO,2
PBA,3,614866,Estatal,Urbano,2,1,391.50732,368.09219,-.51585931,2,2,2,1,3,1,CENTRO,2
PBA,3,614867,Estatal,Urbano,3,2,476.20483,443.61896,-.23157157,2,2,2,1,5,5,CENTRO,2
PBA,3,614868,Estatal,Urbano,1,1,366.8595,367.07928,.21193163,2,3,2,2,5,5,CENTRO,2
PBA,3,614870,Estatal,Urbano,2,1,429.03113,397.3364,-1.9690964,1,2,2,1,5,4,CENTRO,2
PBA,3,614871,Estatal,Urbano,3,3,448.37509,466.58838,-.74610978,2,2,2,1,5,5,CENTRO,2
PBA,3,614872,Estatal,Urbano,2,2,424.94244,444.68372,1.1706324,3,1,2,0,7,7,CENTRO,2
PBA,3,614873,Estatal,Urbano,1,1,377.64633,401.52878,.32035875,2,2,2,1,5,7,CENTRO,2
PBA,3,614874,Estatal,Urbano,1,2,295.59097,407.48282,-1.1135004,1,2,-9,1,5,5,CENTRO,2
PBA,3,614875,Estatal,Urbano,1,1,330.57974,341.00491,.065739498,2,2,2,1,7,2,CENTRO,2
PBA,3,614878,Estatal,Urbano,2,2,393.77048,422.65616,-.41764933,2,2,2,1,5,1,CENTRO,2
PBA,3,614879,Estatal,Urbano,2,3,425.29529,482.57669,-.12399404,2,2,2,1,5,5,CENTRO,2
PBA,3,614880,Estatal,Urbano,2,1,432.93863,384.93481,.21193163,2,2,2,1,5,5,CENTRO,2
PBA,3,614881,Estatal,Urbano,3,1,462.96698,334.0134,.28208801,2,2,2,1,5,3,CENTRO,2
PBA,3,614882,Estatal,Urbano,3,2,506.08524,435.24921,-.014973185,2,2,2,1,5,5,CENTRO,2
PBA,3,614883,Estatal,Urbano,2,1,428.5014,389.66086,1.0554599,3,2,-9,1,7,7,CENTRO,2
PBA,3,614884,Estatal,Urbano,2,1,393.15259,331.83173,.28179708,2,2,2,1,7,7,CENTRO,2
PBA,3,614885,Estatal,Urbano,1,1,356.0249,342.09833,.44303164,2,4,2,3,3,3,CENTRO,2
PBA,3,614886,Estatal,Urbano,3,3,515.12439,497.96994,-.28489888,2,2,2,1,4,4,CENTRO,2
PBA,3,614887,Estatal,Urbano,3,2,499.11707,449.64966,-1.2176504,1,2,2,1,5,3,CENTRO,2
PBA,3,614888,Estatal,Urbano,2,2,393.88367,441.06424,-.21103013,2,2,2,1,5,5,CENTRO,2
PBA,3,614889,Estatal,Urbano,1,1,330.00253,398.2059,.81937844,2,3,2,2,7,7,CENTRO,2
PBA,3,614890,Estatal,Urbano,1,2,388.55136,462.28571,-.54386234,2,2,2,1,2,4,CENTRO,2
PBA,3,614891,Estatal,Urbano,3,2,474.62167,429.39651,.48147395,2,2,2,1,5,4,CENTRO,2
PBA,3,614892,Estatal,Urbano,3,1,511.43192,355.32257,.043817423,2,2,2,1,4,4,CENTRO,2
PBA,3,614893,Estatal,Urbano,2,2,426.95651,424.35397,-.41374508,2,2,2,1,5,3,CENTRO,2
PBA,4,614750,Estatal,Urbano,2,1,404.04584,356.20844,-1.5536888,1,2,2,1,1,1,CENTRO,2
PBA,4,614751,Estatal,Urbano,1,1,284.75806,360.47937,.7615726,2,3,-9,2,7,2,CENTRO,2
PBA,4,614752,Estatal,Urbano,1,1,342.97708,390.9834,-2.0407531,1,2,-9,1,3,3,CENTRO,2
PBA,4,614755,Estatal,Urbano,4,3,586.9696,508.4256,.097144693,2,2,2,1,5,5,CENTRO,2
PBA,4,614757,Estatal,Urbano,2,1,411.64166,379.62015,-.81255507,2,2,1,1,2,7,CENTRO,2
PBA,4,614759,Estatal,Urbano,2,1,397.2648,323.98077,.60393649,2,3,-9,2,4,4,CENTRO,2
PBA,4,614760,Estatal,Urbano,2,1,420.19711,375.05087,-.46649656,2,2,2,1,2,2,CENTRO,2
PBA,4,614761,Estatal,Urbano,3,2,485.98962,459.24536,-1.0083419,2,2,2,1,5,2,CENTRO,2
PBA,4,614762,Estatal,Urbano,2,1,398.60953,401.54007,.023275957,2,2,2,1,4,4,CENTRO,2
PBA,4,614765,Estatal,Urbano,2,3,442.17712,488.62543,.60393649,2,2,-9,1,4,4,CENTRO,2
PBA,4,614766,Estatal,Urbano,2,3,442.42181,503.01425,-.060705461,2,2,2,1,4,4,CENTRO,2
PBA,4,614767,Estatal,Urbano,2,3,406.15323,501.77448,-1.8993312,1,2,1,1,4,4,CENTRO,2
PBA,4,614769,Estatal,Urbano,1,1,386.3746,366.3479,-.33716625,2,2,2,1,2,1,CENTRO,2
PBA,4,614770,Estatal,Urbano,2,1,447.00671,331.60672,-.23051311,2,2,2,1,5,5,CENTRO,2
PBA,4,614771,Estatal,Urbano,1,1,334.09433,358.08197,-1.5364442,1,3,2,2,5,1,CENTRO,2
PBA,4,614772,Estatal,Urbano,2,1,421.44644,378.85526,-.31555301,2,2,2,1,5,5,CENTRO,2
PBA,4,614773,Estatal,Urbano,2,1,408.44281,377.30283,-.83957136,2,2,2,1,5,4,CENTRO,2
PBA,4,614774,Estatal,Urbano,3,2,457.20206,430.22687,-.72520655,2,2,2,1,5,4,CENTRO,2
PBA,4,614775,Estatal,Urbano,2,1,402.72137,373.72086,.37970427,2,3,2,2,7,5,CENTRO,2
PBA,4,614776,Estatal,Urbano,3,1,534.96332,404.45984,.68791789,2,2,2,1,4,4,CENTRO,2
PBA,4,614777,Estatal,Urbano,3,2,456.05746,453.79718,-.96623033,2,2,2,1,2,2,CENTRO,2
PBA,4,614778,Estatal,Urbano,2,2,408.27097,441.49823,-.45286173,2,2,2,1,4,4,CENTRO,2
PBA,4,614780,Estatal,Urbano,2,1,426.82544,363.65851,-.66588253,2,2,2,1,2,1,CENTRO,2
PBA,4,614781,Estatal,Urbano,1,1,373.87268,386.67737,-.04662827,2,4,2,3,5,3,CENTRO,2
PBA,1,614788,Estatal,Urbano,2,1,427.85751,375.99271,-.48443618,2,3,2,2,3,2,CENTRO,1
PBA,1,614789,Estatal,Urbano,2,1,404.72986,392.73492,-.69213122,2,2,2,1,5,1,CENTRO,1
PBA,1,614792,Estatal,Urbano,1,1,341.74847,327.18945,-.16045749,2,2,2,1,5,7,CENTRO,1
PBA,1,614794,Estatal,Urbano,2,1,412.2988,343.01852,-.61376655,2,2,2,1,5,5,CENTRO,1
PBA,1,614795,Estatal,Urbano,4,3,563.52356,504.93808,-1.1135004,1,2,2,1,3,3,CENTRO,1
PBA,1,614797,Estatal,Urbano,3,1,478.57538,401.40018,.60393649,2,2,-9,1,4,4,CENTRO,1
PBA,1,614798,Estatal,Urbano,2,3,422.99673,506.45786,-.23172298,2,3,2,2,4,4,CENTRO,1
PBA,1,614799,Estatal,Urbano,2,1,414.89056,362.03085,.26801082,2,1,-9,0,4,4,CENTRO,1
PBA,1,614800,Estatal,Urbano,4,3,560.19379,469.22388,.68085986,2,2,2,1,5,5,CENTRO,1
PBA,1,614802,Estatal,Urbano,1,1,333.57117,368.42783,-1.6124792,1,2,-9,1,2,2,CENTRO,1
PBA,1,614803,Estatal,Urbano,4,4,637.95166,610.24377,.60393649,2,2,2,1,4,4,CENTRO,1
PBA,1,614804,Estatal,Urbano,4,2,562.69489,429.77335,-.3688803,2,2,1,1,4,4,CENTRO,1
PBA,1,614805,Estatal,Urbano,4,2,572.57135,461.44919,.52010643,2,2,2,1,5,5,CENTRO,1
PBA,1,614807,Estatal,Urbano,3,1,457.40662,401.37244,.20472226,2,2,2,1,5,5,CENTRO,1
PBA,1,614808,Estatal,Urbano,1,1,342.84879,359.90549,-.68718469,2,3,2,2,7,7,CENTRO,1
PBA,1,614809,Estatal,Urbano,2,1,417.21463,376.75974,.41841736,2,2,2,1,7,7,CENTRO,1
PBA,1,614810,Estatal,Urbano,2,2,437.74387,435.34799,-.34789646,2,2,2,1,3,1,CENTRO,1
PBA,1,614812,Estatal,Urbano,2,1,430.40036,354.45493,-.18745087,2,2,2,1,5,5,CENTRO,1
PBA,1,614813,Estatal,Urbano,1,1,389.09457,374.27744,-.98545992,2,2,2,1,7,2,CENTRO,1
PBA,1,614815,Estatal,Urbano,3,2,490.28864,425.22638,-2.7793202,1,2,2,1,5,2,CENTRO,1
PBA,1,614816,Estatal,Urbano,2,1,412.24173,386.41418,-1.7255034,1,2,1,1,2,2,CENTRO,1
PBA,1,614817,Estatal,Urbano,4,3,597.5274,498.4816,-.68413001,2,2,2,1,5,5,CENTRO,1
PBA,1,614818,Estatal,Urbano,3,2,537.5849,460.86844,.7790699,2,2,2,1,7,5,CENTRO,1
PBA,1,614819,Estatal,Urbano,1,2,340.57339,423.10489,-.16239455,2,2,2,1,5,5,CENTRO,1
PBA,1,614820,Estatal,Urbano,2,1,425.91077,399.76559,.34189749,2,2,2,1,7,3,CENTRO,1
PBA,1,614821,Estatal,Urbano,1,1,316.13022,377.02899,-.67249686,2,2,2,1,6,2,CENTRO,1
PBA,1,614822,Estatal,Urbano,3,2,463.03021,455.50275,-.8669619,2,2,2,1,4,2,CENTRO,1
RNE,1,99602,Estatal,Urbano,2,1,414.8942,354.22168,-.316322,2,2,2,1,4,3,SUR,2
RNE,1,99603,Estatal,Urbano,3,1,460.64447,310.17422,.59687847,2,2,2,1,5,5,SUR,2
RNE,1,99604,Estatal,Urbano,2,1,436.1218,371.94321,-.61817139,2,2,1,1,5,5,SUR,2
RNE,1,99601,Estatal,Urbano,1,2,364.84189,418.89133,1.2546139,3,2,2,1,7,7,SUR,2
RNE,1,99605,Estatal,Urbano,1,1,361.52493,355.37775,-.9697094,2,2,1,1,5,3,SUR,2
RNE,1,99606,Estatal,Urbano,2,2,422.41605,413.88943,.1758717,2,2,2,1,7,5,SUR,2
RNE,1,99607,Estatal,Urbano,2,1,408.01086,336.89902,.42587888,2,3,2,2,7,3,SUR,2
RNE,1,99608,Estatal,Urbano,1,1,381.24182,343.50473,-.38622618,2,1,2,0,5,2,SUR,2
RNE,1,99609,Estatal,Urbano,1,1,320.2395,365.26389,.4256469,2,2,2,1,7,2,SUR,2
RNE,1,99610,Estatal,Urbano,2,1,423.36591,323.14624,.39003101,2,2,2,1,4,7,SUR,2
RNE,1,99611,Estatal,Urbano,1,1,383.57938,281.18973,-.040012609,2,2,2,1,5,5,SUR,2
RNE,1,99612,Estatal,Urbano,1,2,376.56491,412.95099,-.022224355,2,2,2,1,3,4,SUR,2
RNE,1,99613,Estatal,Urbano,1,1,356.12073,329.7941,.13868049,2,2,1,1,5,5,SUR,2
RNE,1,99614,Estatal,Urbano,1,1,386.27405,369.55258,.075834252,2,2,2,1,4,3,SUR,2
RNE,1,99615,Estatal,Urbano,2,1,402.168,295.46466,.1841808,2,2,2,1,5,5,SUR,2
RNE,1,99616,Estatal,Urbano,1,1,389.27023,345.71622,.92589754,2,2,2,1,7,7,SUR,2
RNE,1,99617,Estatal,Urbano,2,3,397.72055,487.83087,.68791789,2,2,2,1,4,4,SUR,2
RNE,1,99618,Estatal,Urbano,3,3,453.08664,494.25287,.92589754,2,2,2,1,7,7,SUR,2
RNE,2,99647,Estatal,Urbano,3,3,536.30859,506.72754,.19123879,2,2,2,1,4,4,SUR,2
RNE,2,99648,Estatal,Urbano,3,3,526.14459,481.69598,1.1917676,3,2,2,1,7,5,SUR,2
RNE,2,99649,Estatal,Urbano,3,3,466.9747,511.47253,.93280417,2,2,2,1,5,5,SUR,2
RNE,2,99650,Estatal,Urbano,2,1,412.75522,305.75723,.74749541,2,2,1,1,6,3,SUR,2
RNE,2,99651,Estatal,Urbano,1,1,376.90131,387.17514,-1.302693,1,2,-9,1,1,1,SUR,2
RNE,2,99652,Estatal,Urbano,4,3,608.1673,513.06677,.20472226,2,2,2,1,5,5,SUR,2
RNE,2,99654,Estatal,Urbano,1,1,370.86813,374.50525,-1.4161187,1,2,2,1,3,3,SUR,2
RNE,2,99655,Estatal,Urbano,3,1,483.64749,368.63382,-.51882285,2,2,2,1,2,4,SUR,2
RNE,2,99657,Estatal,Urbano,2,3,444.4169,484.23779,.38676226,2,2,2,1,6,4,SUR,2
RNE,2,99658,Estatal,Urbano,2,2,393.81055,451.14084,-1.0578067,1,2,1,1,2,2,SUR,2
RNE,2,99661,Estatal,Urbano,4,3,588.74744,551.53961,-.79124838,2,2,1,1,4,2,SUR,2
RNE,2,99663,Estatal,Urbano,2,2,413.10043,454.17984,-.50082296,2,2,2,1,3,2,SUR,2
RNE,2,99664,Estatal,Urbano,2,1,425.7207,405.71518,-1.0536908,1,2,2,1,5,3,SUR,2
RNE,2,99665,Estatal,Urbano,3,1,507.69315,373.5863,1.086651,3,2,1,1,7,7,SUR,2
RNE,3,99579,Estatal,Urbano,4,3,579.95203,577.0025,.023275957,2,2,2,1,4,4,SUR,2
RNE,3,99580,Estatal,Urbano,3,2,448.96484,436.99652,.043817423,2,2,2,1,4,4,SUR,2
RNE,3,99581,Estatal,Urbano,4,3,592.96619,506.35095,.68085986,2,2,1,1,5,5,SUR,2
RNE,3,99582,Estatal,Urbano,2,3,415.20483,474.13535,-.053647462,2,3,2,2,3,3,SUR,2
RNE,3,99583,Estatal,Urbano,3,2,485.20557,412.80099,-.58558726,2,2,2,1,7,6,SUR,2
RNE,3,99585,Estatal,Urbano,4,3,578.41113,472.05365,-.28489888,2,2,2,1,4,4,SUR,2
RNE,3,99586,Estatal,Urbano,3,3,515.69226,495.64328,-1.0130205,2,2,2,1,5,2,SUR,2
RNE,3,99587,Estatal,Urbano,3,2,460.46384,457.62808,.10354631,2,2,2,1,7,4,SUR,2
RNE,3,99588,Estatal,Urbano,2,1,422.44492,353.67587,-.94553751,2,2,2,1,3,3,SUR,2
RNE,3,99589,Estatal,Urbano,3,3,541.39465,549.50256,.47872207,2,2,1,1,7,6,SUR,2
RNE,3,99590,Estatal,Urbano,4,4,647.15179,606.96686,.35199222,2,2,2,1,4,4,SUR,2
RNE,3,99591,Estatal,Urbano,4,3,569.13727,584.41138,.82465076,2,2,2,1,7,5,SUR,2
RNE,3,99592,Estatal,Urbano,4,1,568.44751,379.39282,.13868049,2,2,2,1,4,5,SUR,2
RNE,3,99594,Estatal,Urbano,2,2,413.99774,426.09833,.68085986,2,2,2,1,5,5,SUR,2
RNE,3,99595,Estatal,Urbano,4,3,580.88245,518.59442,-.94836026,2,2,1,1,4,5,SUR,2
RNE,3,99596,Estatal,Urbano,3,1,456.93985,380.92331,.59687847,2,2,2,1,5,5,SUR,2
RNE,4,99624,Estatal,Urbano,1,3,346.20621,474.23489,-.0087408749,2,2,2,1,5,5,SUR,2
RNE,4,99625,Estatal,Urbano,3,2,451.34259,431.38788,-.1169917,2,2,2,1,7,5,SUR,2
RNE,4,99626,Estatal,Urbano,2,1,390.89355,402.12158,-.47645783,2,2,2,1,4,4,SUR,2
RNE,4,99627,Estatal,Urbano,1,1,381.80392,388.71347,-.48428479,2,2,2,1,4,3,SUR,2
RNE,4,99628,Estatal,Urbano,3,2,465.00308,461.75748,.43612504,2,2,2,1,5,5,SUR,2
RNE,4,99630,Estatal,Urbano,3,2,448.29498,421.81549,1.0622859,3,2,2,1,6,5,SUR,2
RNE,4,99632,Estatal,Urbano,3,1,450.8515,378.75314,-.1620328,2,2,1,1,5,5,SUR,2
RNE,4,99633,Estatal,Urbano,3,3,539.6842,502.52493,.35920161,2,2,2,1,4,4,SUR,2
RNE,4,99634,Estatal,Urbano,2,2,407.72537,430.6326,-.11708742,2,3,2,2,3,3,SUR,2
RNE,4,99637,Estatal,Urbano,4,3,624.84186,525.93494,-.42534083,2,2,2,1,7,2,SUR,2
RNE,4,99638,Estatal,Urbano,3,3,500.21371,571.31927,-.39262778,2,2,2,1,3,3,SUR,2
RNE,4,99639,Estatal,Urbano,4,2,599.27728,458.74832,-.12399404,2,2,2,1,5,5,SUR,2
RNE,4,99640,Estatal,Urbano,4,3,553.02728,489.49066,.40083945,2,2,2,1,7,3,SUR,2
RNE,4,99641,Estatal,Urbano,3,2,499.36136,455.37375,.050988004,2,2,2,1,7,5,SUR,2
RNE,4,99642,Estatal,Urbano,1,1,383.79034,357.73074,.1700304,2,2,-9,1,7,1,SUR,2
RNE,4,99643,Estatal,Urbano,4,3,573.28632,536.92529,.35214362,2,2,-9,1,5,5,SUR,2
STA,1,213293,Privado,Urbano,4,2,625.38605,413.40521,-.1270487,2,2,2,1,5,5,NOA,2
STA,1,213295,Privado,Urbano,3,2,496.85492,465.62625,1.1776904,3,2,2,1,6,6,NOA,2
STA,1,213294,Privado,Urbano,3,3,505.21292,516.87854,.20472226,2,2,2,1,5,5,NOA,2
STA,1,213292,Privado,Urbano,3,3,508.89063,561.75696,.51289707,2,2,2,1,5,5,NOA,2
STA,1,213296,Privado,Urbano,3,2,472.03702,454.13931,.59687847,2,2,-9,1,5,5,NOA,2
STA,1,213297,Privado,Urbano,2,1,438.24008,402.22086,.60408783,2,2,2,1,5,5,NOA,2
STA,1,213298,Privado,Urbano,2,2,438.8381,417.48541,.44670519,2,2,2,1,7,7,NOA,2
STA,1,213299,Privado,Urbano,3,3,547.4173,531.54144,1.1706324,3,2,2,1,7,7,NOA,2
STA,1,213300,Privado,Urbano,4,3,555.45398,565.19788,1.1706324,3,2,2,1,7,7,NOA,2
STA,1,213301,Privado,Urbano,4,3,650.0849,506.18512,.80351561,2,2,2,1,7,7,NOA,2
STA,1,213302,Privado,Urbano,4,4,652.51245,675.48999,1.1706324,3,2,2,1,7,7,NOA,2
STA,1,213303,Privado,Urbano,2,1,436.96225,402.69702,-.35395351,2,2,2,1,5,5,NOA,2
STA,1,213304,Privado,Urbano,3,1,476.84482,366.90137,.33130068,2,2,2,1,7,6,NOA,2
