provincia,seccion,idalumno,sector,ambito,ldesemp,mdesemp,lpuntaje,mpuntaje,NSE_puntaje,NSE_nivel,edadA_junio2023,migracion,sobreedad,Nivel_Ed_Madre,Nivel_Ed_Padre,region,clima_escolar
SFE,1,787144,Privado,Urbano,4,2,570.47827,416.79266,.68085986,2,2,2,1,5,5,CENTRO,2
SFE,1,787145,Privado,Urbano,4,3,647.75293,521.3327,.72659218,2,2,2,1,6,6,CENTRO,2
SFE,1,787146,Privado,Urbano,1,1,372.27075,386.10156,-.74339962,2,1,2,0,1,2,CENTRO,2
SFE,1,787147,Privado,Urbano,3,2,506.01343,434.25388,.84191614,2,2,2,1,7,7,CENTRO,2
SFE,1,787148,Privado,Urbano,2,2,423.38931,408.64249,1.0411507,3,2,2,1,6,7,CENTRO,2
SFE,1,787149,Privado,Urbano,3,2,461.70462,457.99854,.93280417,2,2,2,1,5,5,CENTRO,2
SFE,1,787150,Privado,Urbano,3,3,533.6084,568.34668,.68085986,2,3,2,2,5,5,CENTRO,2
SFE,1,787151,Privado,Urbano,4,1,597.50128,315.79706,1.1706324,3,1,2,0,7,7,CENTRO,2
SFE,1,787154,Privado,Urbano,1,1,380.98401,338.9389,-.057200175,2,3,2,2,7,7,CENTRO,2
SFE,1,787155,Privado,Urbano,3,3,492.8548,570.0603,.49881989,2,2,2,1,4,6,CENTRO,2
SFE,1,787157,Privado,Urbano,4,4,563.96338,637.5993,1.1706324,3,3,2,2,7,7,CENTRO,2
CHA,2,814975,Estatal,Urbano,4,4,657.34521,603.40485,.076027438,2,2,2,1,7,5,NEA,2
CHA,1,815004,Estatal,Urbano,3,3,473.42282,468.49341,.4497599,2,2,1,1,7,7,NEA,2
CHA,1,815005,Estatal,Urbano,4,3,567.12701,569.0625,-.72817016,2,2,2,1,4,5,NEA,2
CHA,1,815006,Estatal,Urbano,4,3,626.18903,567.60419,.84191614,2,2,2,1,7,7,NEA,2
CHA,1,815007,Estatal,Urbano,4,2,559.2157,440.35464,-.20753309,2,1,2,0,4,2,NEA,2
CHA,1,815008,Estatal,Urbano,2,1,429.75549,344.11588,-.022586104,2,2,2,1,3,7,NEA,2
CHA,1,815009,Estatal,Urbano,4,4,552.14191,619.56909,-.3929188,2,2,2,1,5,7,NEA,2
CHA,1,815010,Estatal,Urbano,4,3,552.72491,569.62262,.39081788,2,2,2,1,7,7,NEA,2
CHA,1,815012,Estatal,Urbano,2,1,427.98465,354.25974,.061950248,2,2,1,1,6,6,NEA,2
CHA,1,815013,Estatal,Urbano,3,2,456.17224,429.69778,-2.504369,1,2,2,1,2,2,NEA,2
CHA,1,815014,Estatal,Urbano,4,4,646.2533,604.00293,.79641581,2,2,2,1,6,7,NEA,2
CHA,1,815015,Estatal,Urbano,3,3,518.01135,526.74292,1.0938604,3,2,2,1,7,7,NEA,2
CHA,1,815016,Estatal,Urbano,3,2,506.31647,455.21799,.5337413,2,2,2,1,7,7,NEA,2
CHA,1,815017,Estatal,Urbano,3,2,451.22058,441.53308,-.7291711,2,2,2,1,7,7,NEA,2
CHA,1,815018,Estatal,Urbano,4,4,721.74237,614.0061,.61110705,2,2,2,1,7,5,NEA,2
CHA,1,815019,Estatal,Urbano,3,3,456.44205,509.75177,-.32329938,2,2,2,1,4,4,NEA,2
CHA,1,815020,Estatal,Urbano,3,2,524.77142,449.59241,.28179708,2,2,2,1,7,7,NEA,2
CHA,1,815021,Estatal,Urbano,3,1,476.68369,328.19098,-.12399404,2,1,2,0,5,5,NEA,2
CHA,1,815022,Estatal,Urbano,2,1,413.71649,361.64871,-2.504369,1,3,-9,2,2,2,NEA,2
CHA,1,815023,Estatal,Urbano,3,3,528.26215,579.36292,.43553132,2,2,2,1,5,7,NEA,2
CHA,1,815024,Estatal,Urbano,3,2,477.41339,455.93674,-.20797543,2,2,1,1,5,5,NEA,2
CHA,1,815025,Estatal,Urbano,3,3,463.79416,490.10522,.59687847,2,1,2,0,5,5,NEA,2
CHA,1,815026,Estatal,Urbano,2,1,419.82983,298.38028,.46427941,2,2,1,1,7,3,NEA,2
CHA,1,815027,Estatal,Urbano,4,3,551.43445,513.03363,.034007519,2,2,2,1,7,7,NEA,2
CHA,2,814976,Estatal,Urbano,3,1,534.29395,347.4173,.66366535,2,2,2,1,7,4,NEA,2
CHA,2,814977,Estatal,Urbano,3,3,488.6955,526.84106,-.88282472,2,2,2,1,4,2,NEA,2
CHA,2,814978,Estatal,Urbano,2,1,438.49408,333.21506,-.5541085,2,2,2,1,4,2,NEA,2
CHA,2,814979,Estatal,Urbano,1,1,374.29724,364.8205,.75091553,2,2,2,1,5,7,NEA,2
CHA,2,814980,Estatal,Urbano,4,4,568.66132,599.82251,.17329913,2,2,2,1,5,4,NEA,2
CHA,2,814981,Estatal,Urbano,3,2,463.10034,428.86911,-.99411333,2,2,2,1,7,2,NEA,2
CHA,2,814982,Estatal,Urbano,1,2,369.14761,412.36819,-1.6910014,1,2,-9,1,5,7,NEA,2
CHA,2,814983,Estatal,Urbano,3,3,510.76489,480.03848,-.93501765,2,2,2,1,3,7,NEA,2
CHA,2,814984,Estatal,Urbano,2,2,445.10693,410.46417,-.14033902,2,2,2,1,7,6,NEA,2
CHA,2,814985,Estatal,Urbano,3,1,478.91382,394.13358,-1.5960215,1,2,-9,1,3,2,NEA,2
CHA,2,814987,Estatal,Urbano,2,1,425.39731,396.67407,-.38295746,2,2,2,1,3,5,NEA,2
CHA,2,814988,Estatal,Urbano,2,1,436.36246,331.4068,-.14033902,2,2,2,1,7,6,NEA,2
CHA,2,814989,Estatal,Urbano,3,1,508.8089,391.53333,.4497599,2,2,2,1,7,7,NEA,2
CHA,2,814990,Estatal,Urbano,2,2,441.43784,437.75229,.069008231,2,2,2,1,5,5,NEA,2
CHA,2,814992,Estatal,Urbano,3,3,468.88382,535.75592,-.88282472,2,2,2,1,5,5,NEA,2
CHA,2,814994,Estatal,Urbano,3,2,487.64157,430.32581,1.0238048,3,2,2,1,7,5,NEA,2
CHA,2,814995,Estatal,Urbano,3,3,519.88733,474.75204,-.20797543,2,2,2,1,5,5,NEA,2
CHA,2,814996,Estatal,Urbano,1,2,329.03098,464.22321,.22700977,2,2,-9,1,7,7,NEA,2
CHA,2,814997,Estatal,Urbano,3,2,507.55014,453.7594,.68085986,2,2,2,1,5,5,NEA,2
SFE,1,353086,Estatal,Rural,3,4,522.8241,629.13037,-.33701482,2,2,2,1,3,2,CENTRO,2
SFE,1,353087,Estatal,Rural,3,4,486.73773,663.77588,-1.1724424,1,2,2,1,3,3,CENTRO,2
CHA,1,819764,Estatal,Rural,3,1,450.7178,401.11444,-1.5282545,1,2,2,1,1,5,NEA,2
CHA,1,819765,Estatal,Rural,2,1,427.1004,380.19391,-.20106883,2,3,-9,2,3,3,NEA,2
CHA,1,819766,Estatal,Rural,3,3,528.2547,555.95892,1.3385952,3,2,2,1,7,7,NEA,2
CHA,1,819768,Estatal,Rural,1,2,357.5163,418.92587,.31685805,2,2,2,1,7,3,NEA,2
CHA,1,819769,Estatal,Rural,2,1,400.28189,371.34686,-1.7039222,1,2,2,1,1,5,NEA,2
SFE,1,775844,Estatal,Rural,4,3,597.63885,522.25543,.1093168,2,2,2,1,5,7,CENTRO,2
SFE,1,775845,Estatal,Rural,4,3,622.77826,549.36713,.45347098,2,2,2,1,4,7,CENTRO,2
SFE,1,775846,Estatal,Rural,3,3,544.59778,530.03516,-.04662827,2,2,2,1,5,3,CENTRO,2
SFE,1,775847,Estatal,Rural,1,2,342.82843,410.65216,.53745234,2,3,2,2,4,7,CENTRO,2
SFE,1,775848,Estatal,Rural,3,4,453.86374,637.24432,.14573848,2,2,2,1,3,4,CENTRO,2
SFE,1,775849,Estatal,Rural,4,3,551.28284,522.84198,-1.032493,2,2,2,1,3,4,CENTRO,2
SFE,1,775850,Estatal,Rural,4,3,563.70844,522.25543,.51995504,2,2,2,1,4,4,CENTRO,2
SFE,1,775851,Estatal,Rural,4,3,590.35883,526.6134,-.30559167,2,2,1,1,3,3,CENTRO,2
SFE,1,775852,Estatal,Rural,3,3,544.59778,552.25305,-.38310885,2,2,2,1,2,4,CENTRO,2
SFE,1,775853,Estatal,Rural,1,1,352.57974,402.96161,-.04441746,2,2,2,1,7,7,CENTRO,2
CHA,1,804847,Privado,Rural,4,2,589.32141,462.79306,-2.7793202,1,4,2,3,2,1,NEA,1
CHA,1,804848,Privado,Rural,3,3,546.0249,535.50812,-1.4806172,1,2,2,1,3,3,NEA,1
SFE,1,335400,Estatal,Rural,3,2,535.76782,426.45175,-1.0224609,2,2,2,1,2,2,CENTRO,1
SFE,1,335401,Estatal,Rural,3,1,493.8364,372.70422,.68085986,2,2,2,1,5,5,CENTRO,1
SFE,1,335402,Estatal,Rural,3,3,493.9501,509.49866,-.26299468,2,2,2,1,5,4,CENTRO,1
SFE,1,335403,Estatal,Rural,2,3,436.94946,498.95053,-.13778028,2,2,2,1,2,2,CENTRO,1
SFE,1,335404,Estatal,Rural,3,3,466.51834,507.3588,.59687847,2,2,2,1,5,5,CENTRO,1
SFE,1,335405,Estatal,Rural,3,3,489.10455,506.21283,-.28716666,2,2,2,1,7,4,CENTRO,1
SFE,1,335406,Estatal,Rural,1,3,347.5293,558.49829,-.095607668,2,2,2,1,7,5,CENTRO,1
SFE,1,335407,Estatal,Rural,4,3,602.14935,493.69305,-1.2357309,1,2,2,1,4,4,CENTRO,1
SFE,1,335408,Estatal,Rural,3,3,459.97058,518.4433,.48147395,2,3,2,2,5,4,CENTRO,1
SFE,1,335409,Estatal,Rural,2,3,442.48737,478.13544,.26510751,2,2,2,1,5,5,CENTRO,1
SFE,1,335410,Estatal,Rural,1,1,353.78436,328.93808,-1.2357309,1,2,2,1,4,4,CENTRO,1
SFE,1,335411,Estatal,Rural,4,4,630.79321,633.59106,.037353147,2,2,2,1,5,3,CENTRO,1
SFE,1,335412,Estatal,Rural,1,1,381.50903,393.71228,-.88269126,2,2,1,1,3,5,CENTRO,1
SFE,1,335413,Estatal,Rural,3,2,447.20273,444.97641,-1.3511355,1,2,2,1,4,3,CENTRO,1
SFE,1,328575,Estatal,Urbano,4,4,722.10437,604.17743,-.9839381,2,2,2,1,3,3,CENTRO,3
SFE,1,328574,Estatal,Urbano,4,4,605.84369,646.78723,-.17602941,2,4,2,3,3,3,CENTRO,3
SFE,1,328576,Estatal,Urbano,4,4,618.48932,596.4704,-.65201563,2,2,2,1,4,4,CENTRO,3
SFE,1,328577,Estatal,Urbano,4,4,685.72919,669.49347,.098796889,2,4,2,3,5,3,CENTRO,3
SFE,1,328578,Estatal,Urbano,4,3,655.52283,585.28174,-.45262969,2,1,2,0,4,5,CENTRO,3
SFE,2,328556,Estatal,Urbano,4,4,648.72577,679.80688,-.38295746,2,2,2,1,3,5,CENTRO,2
SFE,2,328557,Estatal,Urbano,4,3,549.10333,577.30615,-.47020763,2,1,2,0,5,2,CENTRO,2
SFE,2,328558,Estatal,Urbano,4,4,656.2207,669.49347,-2.1946387,1,2,2,1,4,2,CENTRO,2
SFE,2,328559,Estatal,Urbano,4,4,613.49493,649.95215,-.80532551,2,2,2,1,3,3,CENTRO,2
SFE,2,328560,Estatal,Urbano,4,4,616.37573,594.62866,-.64321083,2,2,2,1,5,5,CENTRO,2
SFE,2,328561,Estatal,Urbano,1,4,331.65488,593.94928,-.6237278,2,2,2,1,5,5,CENTRO,2
SFE,2,328562,Estatal,Urbano,4,4,648.72577,679.80688,-1.5841912,1,2,2,1,3,3,CENTRO,2
SFE,2,328563,Estatal,Urbano,3,3,538.72455,577.30615,-1.6659259,1,2,2,1,4,1,CENTRO,2
SFE,2,328564,Estatal,Urbano,4,4,641.18457,669.49347,-2.4536021,1,2,2,1,2,2,CENTRO,2
SFE,1,335417,Estatal,Rural,4,3,575.15704,480.81076,-.39262778,2,2,2,1,3,3,CENTRO,3
SFE,1,335425,Estatal,Rural,2,4,390.52496,665.2218,-.9526124,2,2,2,1,4,4,CENTRO,3
SFE,1,793203,Estatal,Rural,3,3,496.00562,517.93427,-.97195625,2,3,2,2,4,5,CENTRO,2
SFE,1,793204,Estatal,Rural,3,2,498.26065,435.54443,-.94263411,2,2,2,1,2,2,CENTRO,2
SFE,1,793205,Estatal,Rural,2,2,428.55273,423.9664,.19123879,2,2,2,1,4,4,CENTRO,2
SFE,1,793206,Estatal,Rural,3,3,491.12289,469.75284,-.49357182,2,2,2,1,5,3,CENTRO,2
SFE,1,793207,Estatal,Rural,3,1,470.05939,396.28088,.089911446,2,2,2,1,5,2,CENTRO,2
SFE,1,793208,Estatal,Rural,2,1,395.80896,404.60239,-1.8799996,1,2,2,1,3,3,CENTRO,2
SFE,1,793209,Estatal,Rural,3,2,455.58972,465.84454,-.61391795,2,2,2,1,2,2,CENTRO,2
SFE,1,793210,Estatal,Rural,3,3,509.27454,468.33765,.35214362,2,2,2,1,5,5,CENTRO,2
SFE,1,793211,Estatal,Rural,3,1,447.2334,366.6723,-.12028296,2,2,2,1,2,5,CENTRO,2
SFE,1,793212,Estatal,Rural,3,3,509.85596,487.46072,.43597367,2,2,2,1,4,4,CENTRO,2
SFE,1,793213,Estatal,Rural,3,2,489.23468,448.72992,-.57755321,2,2,2,1,5,3,CENTRO,2
SFE,1,793214,Estatal,Rural,3,2,506.63107,435.50415,-.71686548,2,2,2,1,2,7,CENTRO,2
SFE,1,793215,Estatal,Rural,3,3,515.91907,538.85718,.56545538,2,2,2,1,5,4,CENTRO,2
SFE,1,793216,Estatal,Rural,3,2,466.36969,432.50916,-.44845483,2,2,2,1,5,1,CENTRO,2
CHA,1,809062,Estatal,Rural,2,3,429.89886,468.22678,-1.419022,1,3,2,2,4,4,NEA,3
CHA,1,809063,Estatal,Rural,3,3,526.47894,524.85504,-1.9453838,1,2,2,1,7,7,NEA,3
CHA,1,815415,Estatal,Urbano,2,1,421.68259,326.26306,-.31595656,2,2,2,1,3,7,NEA,1
CHA,1,815416,Estatal,Urbano,1,3,360.55695,525.64343,.4497599,2,2,2,1,7,7,NEA,1
CHA,1,815417,Estatal,Urbano,1,3,379.48398,504.3298,-.12741415,2,3,2,2,6,1,NEA,1
CHA,1,815418,Estatal,Urbano,2,2,446.29465,410.48026,-.29501155,2,3,2,2,5,5,NEA,1
CHA,1,815419,Estatal,Urbano,3,1,544.4657,342.19827,.91166896,2,3,2,2,5,7,NEA,1
CHA,1,815420,Estatal,Urbano,3,3,467.68552,519.27838,1.086651,3,2,2,1,7,7,NEA,1
CHA,1,815421,Estatal,Urbano,3,3,497.54193,552.77954,-.88282472,2,2,2,1,4,2,NEA,1
CHA,1,815422,Estatal,Urbano,3,3,505.05496,495.73627,-.58872712,2,2,1,1,3,3,NEA,1
CHA,1,815423,Estatal,Urbano,2,4,425.5509,610.96082,1.0026697,3,2,1,1,7,7,NEA,1
CHA,1,815424,Estatal,Urbano,2,2,404.50375,449.04398,-.79870993,2,2,2,1,3,5,NEA,1
CHA,1,815425,Estatal,Urbano,1,3,329.8389,584.54633,-.4911108,2,2,2,1,5,5,NEA,1
CHA,1,815426,Estatal,Urbano,2,2,408.68591,418.02963,-2.2139075,1,3,1,2,2,5,NEA,1
CHA,1,815427,Estatal,Urbano,2,2,397.03232,406.52701,.62503284,2,2,2,1,7,3,NEA,1
CHA,1,815428,Estatal,Urbano,3,3,536.34613,495.73627,1.0026697,3,2,2,1,7,7,NEA,1
CHA,1,815429,Estatal,Urbano,2,4,444.99332,610.96082,-.55922937,2,2,1,1,5,5,NEA,1
CHA,1,815430,Estatal,Urbano,3,1,450.26147,391.22708,-.30239618,2,2,2,1,4,1,NEA,1
CHA,1,815432,Estatal,Urbano,2,3,422.10938,532.099,1.4225767,3,2,2,1,7,7,NEA,1
SFE,1,793747,Estatal,Urbano,2,1,409.06476,360.09756,-.6836707,2,2,2,1,4,2,CENTRO,2
SFE,1,793748,Estatal,Urbano,4,3,568.57581,501.7486,.09318018,2,2,2,1,3,5,CENTRO,2
SFE,1,793749,Estatal,Urbano,3,1,467.12201,379.08841,-.50518799,2,2,2,1,4,6,CENTRO,2
SFE,1,793750,Estatal,Urbano,2,1,445.09082,404.8504,-1.0884608,1,2,2,1,3,3,CENTRO,2
SFE,1,793751,Estatal,Urbano,1,1,329.81073,346.45673,-.85468823,2,2,2,1,4,2,CENTRO,2
SFE,1,793752,Estatal,Urbano,1,1,381.9606,385.28897,-1.8296534,1,2,2,1,5,3,CENTRO,2
SFE,1,793760,Estatal,Urbano,2,2,406.63892,413.5231,-.2299194,2,1,2,0,5,3,CENTRO,2
SFE,1,793761,Estatal,Urbano,3,3,517.1806,520.02454,-1.5236963,1,2,2,1,3,3,CENTRO,2
SFE,1,793762,Estatal,Urbano,2,1,411.04749,385.55362,.53403229,2,3,2,2,5,3,CENTRO,2
SFE,1,793763,Estatal,Urbano,4,3,631.01733,555.03198,-1.5960215,1,2,2,1,3,2,CENTRO,2
SFE,1,793764,Estatal,Urbano,2,1,401.4881,351.89542,.69820583,2,2,2,1,4,7,CENTRO,2
SFE,1,793765,Estatal,Urbano,2,1,444.83768,360.56396,-.56745845,2,2,2,1,2,4,CENTRO,2
SFE,1,793766,Estatal,Urbano,1,2,384.21448,411.62659,-2.0025039,1,2,2,1,2,2,CENTRO,2
SFE,1,793767,Estatal,Urbano,2,1,413.52478,368.07849,-.67584378,2,2,2,1,4,3,CENTRO,2
SFE,1,793768,Estatal,Urbano,4,3,648.54675,573.08838,-.61276561,2,2,-9,1,4,6,CENTRO,2
SFE,1,793769,Estatal,Urbano,1,1,359.70947,346.71442,-.12028296,2,2,2,1,2,5,CENTRO,2
SFE,1,793770,Estatal,Urbano,3,1,449.73193,367.86099,.096375719,2,2,2,1,4,3,CENTRO,2
SFE,1,793771,Estatal,Urbano,2,1,412.70358,367.70856,.075240538,2,3,2,2,4,5,CENTRO,2
SFE,2,331508,Estatal,Urbano,1,1,368.0867,354.07315,.26801082,2,2,2,1,4,4,CENTRO,3
SFE,2,331509,Estatal,Urbano,4,4,718.3656,634.23834,-.20797543,2,2,2,1,5,5,CENTRO,3
SFE,2,331511,Estatal,Urbano,3,1,453.10913,399.66208,.12074084,2,2,2,1,5,5,CENTRO,3
SFE,2,331513,Estatal,Urbano,3,3,488.19632,486.99496,-1.1768059,1,2,2,1,4,4,CENTRO,3
SFE,2,331514,Estatal,Urbano,2,2,439.11743,464.31247,.46368569,2,2,1,1,7,5,CENTRO,3
SFE,2,331515,Estatal,Urbano,2,2,394.61627,444.11441,-2.0792341,1,3,2,2,4,3,CENTRO,3
SFE,4,331551,Estatal,Urbano,2,2,424.90335,422.15491,-.49828145,2,2,2,1,2,4,CENTRO,3
SFE,4,331552,Estatal,Urbano,3,2,481.2662,448.52045,-.90686315,2,2,2,1,5,7,CENTRO,3
SFE,4,331553,Estatal,Urbano,2,2,404.87701,435.60364,.1841808,2,2,2,1,5,5,CENTRO,3
SFE,4,331554,Estatal,Urbano,1,3,386.90906,491.10916,-2.7793202,1,2,2,1,2,3,CENTRO,3
SFE,4,331555,Estatal,Urbano,3,4,450.79053,590.11304,-.57138121,2,2,2,1,2,5,CENTRO,3
SFE,4,331556,Estatal,Urbano,2,3,400.87674,521.31812,-.053798851,2,2,2,1,2,3,CENTRO,3
SFE,4,331558,Estatal,Urbano,3,3,498.30646,506.41324,-1.074826,1,2,2,1,5,5,CENTRO,3
SFE,4,331559,Estatal,Urbano,2,3,411.18262,522.53235,-1.8094847,1,2,2,1,2,2,CENTRO,3
SFE,4,331560,Estatal,Urbano,3,2,518.28107,441.91583,-.6237278,2,2,2,1,5,5,CENTRO,3
SFE,1,331522,Estatal,Urbano,3,3,471.02783,512.1355,-.59642065,2,2,2,1,2,5,CENTRO,2
SFE,1,331523,Estatal,Urbano,2,2,432.04004,452.88623,-.37899294,2,2,2,1,5,5,CENTRO,2
SFE,1,331521,Estatal,Urbano,3,2,455.36902,451.15457,-1.4854472,1,2,2,1,2,2,CENTRO,2
SFE,1,331526,Estatal,Urbano,3,1,491.87933,381.34189,-1.5645987,1,2,2,1,3,3,CENTRO,2
SFE,1,331528,Estatal,Urbano,4,4,629.29871,629.60681,-.70770931,2,2,2,1,5,5,CENTRO,2
SFE,1,331529,Estatal,Urbano,1,1,389.16663,402.64163,.48103163,2,2,2,1,6,7,CENTRO,2
SFE,1,331530,Estatal,Urbano,3,4,519.64288,594.37085,-.52955312,2,3,2,2,3,4,CENTRO,2
SFE,1,331531,Estatal,Urbano,2,2,422.00644,430.44711,-1.3673062,1,2,2,1,4,4,CENTRO,2
SFE,1,331532,Estatal,Urbano,1,1,383.91507,313.80917,.64899445,2,2,2,1,6,7,CENTRO,2
SFE,3,331537,Estatal,Urbano,1,1,304.39786,381.87973,.12118317,2,2,2,1,4,5,CENTRO,1
SFE,3,331538,Estatal,Urbano,1,1,369.22012,347.84125,-1.2289048,1,3,2,2,3,2,CENTRO,1
SFE,3,331539,Estatal,Urbano,1,1,387.61844,367.1134,-1.8094847,1,2,2,1,2,2,CENTRO,1
SFE,3,331540,Estatal,Urbano,3,3,497.51929,467.39594,-1.3197123,1,2,2,1,4,4,CENTRO,1
SFE,3,331541,Estatal,Urbano,2,2,419.2951,460.5578,-.39595553,2,2,2,1,7,5,CENTRO,1
SFE,3,331542,Estatal,Urbano,1,1,366.56387,377.60489,-.31612879,2,2,2,1,7,5,CENTRO,1
SFE,3,331543,Estatal,Urbano,2,2,390.64148,434.85928,-.47690016,2,3,2,2,5,7,CENTRO,1
SFE,3,331544,Estatal,Urbano,3,3,541.69592,501.76965,-.56043929,2,2,2,1,4,4,CENTRO,1
SFE,3,331545,Estatal,Urbano,3,2,536.14746,433.96069,.38341534,2,2,2,1,4,5,CENTRO,1
SFE,3,331546,Estatal,Urbano,3,2,535.52155,412.40353,.82465076,2,4,-9,3,7,5,CENTRO,1
SFE,1,346627,Estatal,Rural,2,1,405.13925,335.76251,-.68657404,2,2,2,1,5,3,CENTRO,3
SFE,1,346628,Estatal,Rural,2,2,396.32602,446.41647,-.99040222,2,2,2,1,4,2,CENTRO,3
SFE,1,346629,Estatal,Rural,1,2,290.92493,416.40909,-.35791805,2,2,1,1,3,5,CENTRO,3
SFE,1,346630,Estatal,Rural,3,3,481.89902,480.082,-.28078297,2,2,2,1,7,5,CENTRO,3
SFE,1,346631,Estatal,Rural,4,3,572.60101,509.15802,.68085986,2,2,2,1,5,5,CENTRO,3
SFE,1,346632,Estatal,Rural,3,3,478.9877,512.01941,.12133456,2,2,2,1,5,3,CENTRO,3
SFE,1,346633,Estatal,Rural,3,2,453.82434,413.4733,-1.4814417,1,2,2,1,5,2,CENTRO,3
SFE,1,346634,Estatal,Rural,4,3,655.85773,521.73395,.21256714,2,2,2,1,7,4,CENTRO,3
CHA,1,822705,Estatal,Rural,2,3,438.32465,529.61938,-.29853371,2,2,2,1,2,2,NEA,3
CHA,1,822706,Estatal,Rural,2,1,417.233,368.5498,-1.4280589,1,2,2,1,3,2,NEA,3
CHA,1,822707,Estatal,Rural,3,3,457.29346,497.97446,-1.3126543,1,2,2,1,3,3,NEA,3
CHA,1,822708,Estatal,Rural,3,3,481.03018,474.53436,-2.2313287,1,2,2,1,5,1,NEA,3
CHA,1,822709,Estatal,Rural,2,3,402.26727,573.23145,-1.9248892,1,2,2,1,2,1,NEA,3
CHA,1,822710,Estatal,Rural,2,3,399.29062,506.15692,-1.0538423,1,3,1,2,4,2,NEA,3
CHA,1,822711,Estatal,Rural,1,4,322.57602,657.06653,-2.3696208,1,2,2,1,2,2,NEA,3
CHA,1,822712,Estatal,Rural,2,1,435.133,313.46103,-.81307197,2,2,2,1,2,2,NEA,3
CHA,1,822713,Estatal,Rural,2,1,391.6416,339.64154,-2.4850252,1,2,2,1,2,1,NEA,3
CHA,2,825202,Estatal,Rural,4,3,553.96686,531.12799,1.0938604,3,2,2,1,7,7,NEA,2
CHA,2,825203,Estatal,Rural,4,4,580.07953,628.45941,-.95259547,2,2,2,1,4,4,NEA,2
CHA,2,825204,Estatal,Rural,3,2,481.99396,444.5694,.35214362,2,2,2,1,5,5,NEA,2
CHA,2,825205,Estatal,Rural,1,1,378.40463,378.89722,-1.2357309,1,2,2,1,4,4,NEA,2
CHA,2,825206,Estatal,Rural,2,2,397.08035,426.87155,.12445191,2,2,-9,1,7,7,NEA,2
CHA,2,825207,Estatal,Rural,1,1,356.24231,369.53732,-.42672223,2,2,2,1,5,5,NEA,2
CHA,2,825208,Estatal,Rural,3,3,506.03818,542.37506,.77847612,2,2,2,1,7,7,NEA,2
CHA,2,825209,Estatal,Rural,2,2,433.83105,431.17026,.48147395,2,2,2,1,7,4,NEA,2
CHA,2,825210,Estatal,Rural,1,2,344.18353,452.05688,.12445191,2,2,2,1,5,5,NEA,2
CHA,2,825211,Estatal,Rural,3,2,480.2782,442.50409,.54064792,2,2,2,1,5,5,NEA,2
CHA,2,825212,Estatal,Rural,1,2,354.91876,427.66107,-1.7307757,1,2,2,1,2,4,NEA,2
CHA,2,825213,Estatal,Rural,3,3,484.74033,523.3421,.43612504,2,3,2,2,5,5,NEA,2
CHA,2,825214,Estatal,Rural,4,3,679.6405,542.37506,1.086651,3,2,2,1,7,7,NEA,2
CHA,2,825215,Estatal,Rural,3,2,511.45453,430.58902,.016256763,2,2,-9,1,2,4,NEA,2
CHA,2,825216,Estatal,Rural,3,2,450.11636,456.48996,.10725737,2,3,2,2,4,4,NEA,2
CHA,2,825217,Estatal,Rural,3,2,503.75354,450.02615,-.90285987,2,2,2,1,5,5,NEA,2
CHA,2,825218,Estatal,Rural,3,2,464.24481,428.32172,.016256763,2,2,2,1,2,4,NEA,2
CHA,2,825219,Estatal,Rural,1,1,353.58255,369.53732,-.44543821,2,2,2,1,5,7,NEA,2
CHA,2,825220,Estatal,Rural,3,3,482.26123,519.69092,-1.6467943,1,2,2,1,2,4,NEA,2
CHA,2,825221,Estatal,Rural,3,2,504.03677,430.58902,.016256763,2,1,-9,0,2,4,NEA,2
CHA,2,825222,Estatal,Rural,1,2,375.7558,431.81952,-.3688803,2,2,2,1,4,4,NEA,2
CHA,2,825223,Estatal,Rural,3,3,518.33716,494.8916,-1.9600765,1,2,2,1,6,6,NEA,2
CHA,2,825224,Estatal,Rural,3,2,460.97516,427.66107,-.24266489,2,2,2,1,2,5,NEA,2
CHA,2,825225,Estatal,Rural,3,3,467.25778,475.31445,-.57345796,2,2,2,1,5,5,NEA,2
CHA,1,825231,Estatal,Rural,2,2,424.23944,452.3873,1.086651,3,2,-9,1,7,7,NEA,1
CHA,1,825232,Estatal,Rural,1,3,350.42685,490.72479,-.45887995,2,2,1,1,3,7,NEA,1
CHA,1,825233,Estatal,Rural,2,3,432.96524,480.97427,.77847612,2,2,2,1,7,7,NEA,1
CHA,1,825234,Estatal,Rural,4,3,571.23145,504.49695,-.50107211,2,2,2,1,7,7,NEA,1
CHA,1,825235,Estatal,Rural,3,3,507.74222,502.5509,.022833625,2,2,2,1,5,7,NEA,1
CHA,1,825237,Estatal,Rural,2,3,442.28122,482.25656,-.73599702,2,3,2,2,4,4,NEA,1
CHA,1,825238,Estatal,Rural,3,3,467.98422,526.45203,-.90285987,2,2,2,1,5,5,NEA,1
CHA,1,825239,Estatal,Rural,3,3,451.90015,553.87207,-1.4025937,1,2,2,1,5,5,NEA,1
CHA,1,825240,Estatal,Rural,3,3,545.03644,529.57037,.37658933,2,2,2,1,5,7,NEA,1
CHA,1,825241,Estatal,Rural,4,2,641.91626,464.07288,.84191614,2,2,2,1,7,7,NEA,1
CHA,1,825243,Estatal,Rural,3,2,518.28613,459.65927,.39749253,2,2,1,1,5,4,NEA,1
CHA,1,825244,Estatal,Rural,3,3,478.80902,494.5314,.74043745,2,2,2,1,7,4,NEA,1
